timestamp,package_number,gesture_name,gesture_number,s1,s2,s3,s4,s5,s6,s7,s8
1449106775425,1,0,2,-2,-2,-1,-1,2,3,0,5
1449106775425,2,0,2,4,4,-1,-2,-8,-12,-8,4
1449106775425,2,0,2,-10,-3,-3,-5,-8,-6,-5,-12
1449106775426,3,0,2,2,8,4,5,9,12,8,-5
1449106775426,3,0,2,5,2,1,3,4,-10,0,13
1449106775427,0,0,2,1,-5,1,7,6,12,7,-6
1449106775427,0,0,2,-3,-8,-5,-5,-1,0,-1,4
1449106775473,1,0,2,-2,2,-1,-1,-1,-1,-3,-9
1449106775473,1,0,2,-2,-4,-5,-8,-9,-13,-12,-1
1449106775474,2,0,2,2,4,0,-1,-7,-13,-5,3
1449106775474,2,0,2,-13,-1,-1,4,6,1,-2,-10
1449106775475,0,0,2,1,4,-2,-4,-7,-5,-5,-1
1449106775475,0,0,2,-9,16,1,-4,-3,-4,-4,-4
1449106775476,1,0,2,1,-5,-14,1,1,-3,0,0
1449106775476,1,0,2,0,7,25,3,-1,-2,-1,4
1449106775522,2,0,2,1,-15,21,3,-1,-1,-8,-17
1449106775522,2,0,2,4,3,-47,-10,-5,1,5,6
1449106775524,3,0,2,11,-1,7,1,-1,-9,-14,1
1449106775524,1,0,2,-2,11,35,-12,-10,0,4,12
1449106775524,1,0,2,-3,-7,-26,-1,3,-13,-4,-7
1449106775524,3,0,2,-10,-10,-22,2,10,19,6,-18
1449106775525,2,0,2,1,-7,14,2,2,0,-1,8
1449106775525,2,0,2,2,-1,-1,2,4,3,0,-5
1449106775571,3,0,2,-2,-4,7,-2,-7,1,-2,2
1449106775571,3,0,2,-4,-6,-27,-7,-9,-7,-7,-8
1449106775572,0,0,2,-4,-9,-2,7,8,6,9,-4
1449106775572,0,0,2,-5,-8,-41,-4,2,0,-6,-1
1449106775573,2,0,2,-18,-13,51,0,-5,3,3,-15
1449106775573,2,0,2,16,-7,3,-1,-2,-1,1,8
1449106775574,3,0,2,-12,31,-14,1,0,-4,-14,-5
1449106775574,3,0,2,3,-23,-9,2,1,0,4,2
1449106775620,0,0,2,13,-19,-89,-4,12,31,28,36
1449106775620,0,0,2,-7,12,9,-3,-9,-15,-7,-8
1449106775621,3,0,2,-4,-22,-29,2,4,9,10,10
1449106775621,1,0,2,-4,-10,36,3,0,-6,-3,-8
1449106775621,1,0,2,2,19,27,-4,-2,4,-6,1
1449106775621,3,0,2,4,-5,-3,6,-5,-2,-1,-5
1449106775622,0,0,2,-7,-14,8,-1,8,10,0,-20
1449106775622,0,0,2,-7,-6,9,-7,-2,-10,-9,5
1449106775668,1,0,2,-7,-10,-15,-9,-8,-5,-4,-8
1449106775668,1,0,2,8,-9,-13,3,2,-2,0,1
1449106775670,2,0,2,9,-20,-83,-4,4,2,4,16
1449106775670,0,0,2,-7,2,33,7,0,-3,-6,-16
1449106775670,2,0,2,-4,18,32,2,-5,-2,-3,-4
1449106775670,0,0,2,-1,-12,-19,-1,-1,-1,-1,4
1449106775671,1,0,2,-6,2,-17,-7,-7,-6,1,-3
1449106775671,1,0,2,0,-15,-37,-4,4,3,10,6
1449106775717,2,0,2,3,4,25,0,-5,-5,-6,-11
1449106775717,2,0,2,6,-5,-7,4,3,-5,0,14
1449106775718,3,0,2,-1,-25,-34,5,6,6,2,3
1449106775718,3,0,2,-6,3,3,2,3,1,-2,-3
1449106775719,1,0,2,-4,-4,-28,-6,-2,4,1,0
1449106775719,1,0,2,18,-19,-8,9,9,6,8,15
1449106775720,2,0,2,-7,-5,-16,-9,-1,3,-2,-7
1449106775720,2,0,2,4,15,38,7,-3,-9,-2,0
1449106775766,3,0,2,-3,-39,-59,-2,-2,-6,-3,3
1449106775766,3,0,2,-8,36,69,9,3,-2,-2,-12
1449106775767,2,0,2,12,34,44,12,3,3,-1,-4
1449106775767,2,0,2,-5,9,-21,-6,-4,-6,-3,4
1449106775767,0,0,2,11,-1,-27,5,8,16,16,10
1449106775767,0,0,2,-8,-25,5,-5,-7,-10,-6,-5
1449106775768,3,0,2,-13,-25,-44,-11,-6,-3,-5,-12
1449106775768,3,0,2,-1,-32,18,-1,-5,0,5,-2
1449106775815,0,0,2,-1,2,16,-3,0,-4,-2,5
1449106775815,0,0,2,0,37,-24,-4,-4,-1,-3,4
1449106775816,1,0,2,1,-22,-4,1,4,8,4,-1
1449106775816,2,0,2,14,-7,-31,-6,10,12,10,14
1449106775816,2,0,2,-11,-23,21,-2,-12,-12,-19,-13
1449106775816,1,0,2,2,-7,-45,-4,1,2,7,3
1449106775817,3,0,2,0,-7,-48,-15,4,7,10,1
1449106775817,3,0,2,-6,27,43,14,5,3,23,2
1449106775864,0,0,2,4,1,-20,-15,-16,-12,-10,-1
1449106775864,1,0,2,3,0,-16,16,39,25,15,3
1449106775864,1,0,2,-13,2,95,-2,-15,-21,-28,-12
1449106775864,0,0,2,1,9,33,18,4,1,3,3
1449106775865,3,0,2,-24,-28,-39,-29,-16,-11,-9,-7
1449106775865,3,0,2,16,-1,-45,100,40,2,-4,1
1449106775866,0,0,2,5,12,30,16,5,2,4,3
1449106775866,0,0,2,7,-3,68,26,14,3,-1,2
1449106775912,1,0,2,12,-22,-22,-34,-11,5,14,10
1449106775912,1,0,2,-9,-5,-27,-10,-14,-8,-9,-8
1449106775913,2,0,2,15,-23,-62,-5,15,14,10,13
1449106775913,2,0,2,-25,-54,-32,15,-15,-16,-11,-9
1449106775914,0,0,2,-13,-40,-63,3,9,2,4,-3
1449106775914,1,0,2,-15,6,29,-28,-10,-2,-2,-6
1449106775914,0,0,2,-1,-44,-57,-24,-18,-16,-10,-6
1449106775914,1,0,2,-2,4,18,5,-7,-12,-10,-6
1449106775961,2,0,2,0,-22,-49,31,21,12,9,11
1449106775961,2,0,2,3,-11,20,3,-4,-6,-7,-2
1449106775962,1,0,2,5,-16,89,1,-18,-18,-6,-1
1449106775962,1,0,2,5,-5,-128,-46,-2,5,6,9
1449106775962,3,0,2,6,33,57,22,6,2,1,2
1449106775962,3,0,2,1,6,22,-16,-16,-10,-3,-4
1449106775963,2,0,2,-1,1,-8,-3,8,5,-3,-1
1449106775963,2,0,2,-3,2,21,7,-5,-8,-4,-3
1449106776010,3,0,2,-2,41,0,7,3,10,11,18
1449106776010,3,0,2,-8,-40,20,-3,1,-1,-12,-14
1449106776011,0,0,2,10,17,63,41,-4,-7,1,3
1449106776011,2,0,2,4,13,5,-12,-6,-1,3,3
1449106776011,2,0,2,-2,6,6,17,6,6,9,4
1449106776011,0,0,2,-3,-22,-15,-51,-15,-9,-6,-9
1449106776012,3,0,2,7,9,12,-8,-6,4,6,9
1449106776012,3,0,2,6,-9,-21,4,3,3,5,6
1449106776107,0,0,2,-16,18,39,-10,-6,-7,-20,-14
1449106776107,0,0,2,5,-8,-19,1,-1,1,19,3
1449106776108,3,0,2,-4,-14,-2,8,0,-5,-2,0
1449106776108,3,0,2,0,-15,-15,-5,-1,1,0,-3
1449106776108,1,0,2,-8,-10,25,-1,-4,-4,-6,-7
1449106776108,1,0,2,4,-26,-78,-29,-1,5,8,7
1449106776109,0,0,2,-14,-4,-40,-22,-2,1,-1,-3
1449106776109,0,0,2,6,-31,12,-2,0,-3,-3,3
1449106776156,1,0,2,5,-31,-4,2,-1,-5,-8,-3
1449106776156,1,0,2,0,48,14,-6,-4,-4,-1,-2
1449106776156,2,0,2,0,11,-23,3,-5,-2,2,0
1449106776156,2,0,2,-7,36,29,-12,-4,-8,-12,-13
1449106776157,0,0,2,-2,4,-17,-10,1,11,11,15
1449106776157,0,0,2,-2,-9,22,14,2,-8,-21,-14
1449106776158,0,0,2,-2,23,30,8,-1,-6,-4,-1
1449106776158,0,0,2,3,1,-52,-17,-6,1,7,1
1449106776204,1,0,2,-12,3,49,-7,-16,-19,-18,-16
1449106776204,1,0,2,-9,-7,-21,25,4,4,4,1
1449106776205,2,0,2,-8,-38,-53,-2,3,9,4,-4
1449106776205,2,0,2,13,-24,66,-3,-2,6,15,12
1449106776206,1,0,2,-4,-39,-39,-8,-3,0,0,-5
1449106776206,1,0,2,-4,-19,14,-3,2,5,6,3
1449106776207,2,0,2,-4,-2,-1,10,2,-1,4,2
1449106776207,2,0,2,-2,3,-30,-3,0,-3,-4,-3
1449106776253,3,0,2,-2,40,23,-19,-12,-6,3,-1
1449106776253,3,0,2,4,11,27,11,5,-3,-7,-3
1449106776254,0,0,2,9,-22,-6,8,3,1,2,8
1449106776254,0,0,2,-9,2,-7,-7,-7,-7,-7,-9
1449106776255,2,0,2,-2,-6,11,2,12,8,5,4
1449106776255,2,0,2,-10,-12,36,8,-2,-9,-15,-13
1449106776256,3,0,2,4,8,-68,-17,2,3,2,0
1449106776256,3,0,2,1,24,73,13,-6,-2,-5,-3
1449106776302,0,0,2,-6,-20,-8,-7,-10,-8,-1,-4
1449106776302,0,0,2,-3,-13,-28,0,-8,-7,-10,-3
1449106776303,1,0,2,-2,-34,-16,6,-2,-8,0,-1
1449106776303,1,0,2,2,13,2,-4,4,13,16,11
1449106776304,3,0,2,-2,-10,-2,-4,2,1,-2,0
1449106776304,0,0,2,-4,-18,5,-6,-9,-9,-7,-5
1449106776304,0,0,2,6,-6,-37,0,5,5,4,3
1449106776304,3,0,2,-2,31,34,-2,-8,-7,-8,-8
1449106776351,2,0,2,5,-10,-39,0,2,4,6,2
1449106776351,1,0,2,-4,-34,-32,-3,-2,-5,-5,-4
1449106776351,2,0,2,-13,12,6,10,0,-9,-11,-10
1449106776351,1,0,2,5,34,23,-6,5,6,4,2
1449106776352,0,0,2,10,26,-40,-1,7,9,8,4
1449106776352,0,0,2,-3,-8,9,2,-1,2,4,4
1449106776353,1,0,2,-3,-21,-23,-8,-4,-3,2,-5
1449106776353,1,0,2,1,-19,25,-2,-11,-9,-12,-3
1449106776399,2,0,2,4,-19,2,-1,-3,8,30,27
1449106776399,2,0,2,-9,10,20,0,-3,-9,-21,-19
1449106776400,3,0,2,-1,-8,-10,6,3,-2,-3,-2
1449106776400,3,0,2,-3,-18,-43,-12,0,0,-3,0
1449106776401,1,0,2,0,-9,13,-7,-6,-7,-3,-2
1449106776401,1,0,2,-11,-18,-84,-10,2,1,-4,-1
1449106776402,2,0,2,4,-9,6,7,-2,-3,-5,-1
1449106776402,2,0,2,8,-10,57,7,-2,2,4,3
1449106776448,3,0,2,0,-2,14,2,-2,-4,-3,-2
1449106776448,3,0,2,-6,6,-45,-11,-1,3,2,-1
1449106776449,0,0,2,-2,11,25,-4,0,-2,2,0
1449106776449,0,0,2,5,-8,-33,-3,-2,1,5,4
1449106776450,2,0,2,0,-2,-11,-5,-9,-10,-17,-6
1449106776450,2,0,2,-1,-1,-11,-1,0,0,2,0
1449106776451,3,0,2,0,1,15,-10,-13,-8,2,1
1449106776451,3,0,2,6,5,18,3,3,7,3,4
1449106776497,0,0,2,-5,-5,-33,-5,1,-2,-6,-10
1449106776497,0,0,2,-2,22,0,-2,7,3,-2,0
1449106776498,1,0,2,-10,-29,-31,-9,-10,-10,-4,-3
1449106776498,1,0,2,3,30,48,7,-3,-2,-6,-1
1449106776499,2,0,2,-1,-13,3,-9,-9,-2,0,0
1449106776499,3,0,2,6,7,0,-1,-1,4,13,6
1449106776499,3,0,2,1,2,20,4,16,13,5,6
1449106776499,2,0,2,0,5,-20,-1,-7,-13,-9,-6
1449106776546,0,0,2,-12,33,12,-17,-9,-5,-3,-7
1449106776546,0,0,2,2,4,30,7,6,4,1,-1
1449106776547,3,0,2,-2,3,-9,-5,-2,-3,-9,-1
1449106776547,3,0,2,7,16,-12,6,3,0,-1,1
1449106776547,1,0,2,1,-5,-14,-3,-6,-5,0,-2
1449106776547,1,0,2,1,8,15,3,-3,-3,-4,-1
1449106776548,0,0,2,5,-1,-16,9,10,7,8,5
1449106776548,0,0,2,-3,-11,9,-7,-11,-10,-12,-4
1449106776595,1,0,2,4,26,0,0,1,0,2,-4
1449106776595,1,0,2,-2,9,18,3,-2,-7,-4,-2
1449106776643,2,0,2,-6,9,35,7,4,4,2,3
1449106776643,2,0,2,2,-19,-35,0,-2,-1,-6,-1
1449106776644,0,0,2,-3,-8,-30,-6,-4,1,5,0
1449106776644,0,0,2,1,8,35,2,-4,-1,1,-2
1449106776645,1,0,2,-6,-15,2,-5,-9,-9,-7,-6
1449106776645,1,0,2,1,-6,-15,6,9,6,6,4
1449106776646,2,0,2,1,-15,17,0,0,-1,0,3
1449106776646,2,0,2,-2,-9,-45,-10,1,6,7,2
1449106776692,3,0,2,9,12,13,-1,-3,-3,-3,3
1449106776692,3,0,2,-4,-7,26,6,-2,-7,-10,-5
1449106776741,2,0,2,4,-7,-10,-8,-6,-6,-6,-2
1449106776741,1,0,2,0,-4,-13,-1,2,1,-6,-3
1449106776741,2,0,2,2,5,12,4,2,3,1,1
1449106776741,1,0,2,-1,-16,0,2,-3,-3,-2,2
1449106776742,3,0,2,1,-11,-14,-4,-3,2,-1,1
1449106776742,3,0,2,-8,-1,-1,-5,-7,-4,-6,-8
1449106776743,0,0,2,5,8,1,9,10,12,13,8
1449106776743,0,0,2,-5,-20,-15,-5,-6,-6,-4,-5
1449106776789,1,0,2,-5,-13,-39,-6,0,1,-3,-4
1449106776789,1,0,2,1,0,20,8,5,1,0,-3
1449106776790,3,0,2,-5,-19,-19,-11,0,0,2,3
1449106776790,3,0,2,-5,4,12,9,8,5,6,-3
1449106776791,0,0,2,0,6,-10,0,4,2,1,-3
1449106776791,0,0,2,-1,-20,-12,-3,0,0,-2,5
1449106776792,0,0,2,0,-5,2,-1,-1,-3,-4,-4
1449106776792,0,0,2,-3,0,-48,-6,-2,-1,-4,0
1449106776838,1,0,2,-1,5,9,-1,-3,-1,0,-1
1449106776838,1,0,2,1,-1,1,-4,-1,2,2,2
1449106776839,2,0,2,-1,-12,-7,-1,-3,-2,-2,-2
1449106776839,2,0,2,-1,5,6,1,-6,-6,-5,-5
1449106776840,0,0,2,-2,-9,-8,-1,4,1,2,0
1449106776840,0,0,2,1,-5,11,10,11,-1,1,3
1449106776841,1,0,2,5,8,-24,-10,-5,-9,-8,-2
1449106776841,1,0,2,-3,-4,38,1,-12,-6,-5,-8
1449106776887,2,0,2,4,-13,16,11,17,19,23,9
1449106776887,2,0,2,-3,-6,-12,-8,-11,-11,-22,-7
1449106776888,1,0,2,2,6,-7,-3,-5,-1,-2,0
1449106776888,1,0,2,-4,-16,-26,-12,-8,-1,0,-1
1449106776888,3,0,2,-3,-1,-29,-2,-7,-8,-4,-4
1449106776888,3,0,2,3,-6,9,9,14,10,11,3
1449106776890,2,0,2,-4,18,-10,0,7,0,0,-2
1449106776890,2,0,2,-1,0,-5,-4,-1,2,1,0
1449106776936,3,0,2,-6,10,22,0,-4,-4,0,-2
1449106776936,3,0,2,-2,10,5,-4,-1,-3,-5,-5
1449106776937,0,0,2,1,10,11,0,-6,-10,-10,-4
1449106776937,0,0,2,4,0,-1,2,0,5,9,2
1449106776937,2,0,2,0,5,-1,5,5,2,0,2
1449106776937,2,0,2,-9,-19,3,1,-6,-8,-5,-9
1449106776938,3,0,2,3,8,-22,-9,-6,-1,1,-1
1449106776938,3,0,2,3,5,17,12,3,-3,-4,-1
1449106776984,0,0,2,-1,-17,7,-3,-11,-9,-21,-6
1449106776984,0,0,2,-2,-11,2,-6,-2,0,1,1
1449106776985,1,0,2,-3,12,-18,-11,-10,3,14,4
1449106776985,1,0,2,4,3,34,20,27,13,6,5
1449106776986,3,0,2,0,-8,-32,-10,-8,-7,-4,-2
1449106776986,3,0,2,-3,-8,13,-8,-1,-5,-7,-3
1449106776987,0,0,2,-7,-13,-25,-5,-7,-4,2,1
1449106776987,0,0,2,-4,9,7,-6,-2,-2,3,-1
1449106777033,1,0,2,3,3,26,12,2,-7,-5,-2
1449106777033,1,0,2,0,-1,-23,-6,-2,1,4,0
1449106777034,2,0,2,0,-1,3,2,5,2,-5,-1
1449106777034,2,0,2,-2,-12,-7,-3,-5,-4,0,1
1449106777035,0,0,2,-5,-5,10,-3,5,4,-3,-3
1449106777035,0,0,2,0,-10,13,-2,1,6,6,3
1449106777036,1,0,2,1,-4,-9,8,3,-2,-2,-1
1449106777036,1,0,2,0,-1,6,-1,-2,1,1,2
1449106777082,2,0,2,-1,-26,-8,-5,-6,-4,0,1
1449106777082,2,0,2,-2,10,10,-2,-2,-1,3,-1
1449106777083,3,0,2,-2,-11,-34,-11,-7,-4,-4,-1
1449106777083,3,0,2,-1,-19,15,3,6,6,1,-1
1449106777084,1,0,2,-4,-13,-17,-6,-6,-4,-3,-2
1449106777084,2,0,2,2,-16,-37,1,4,4,-5,-1
1449106777084,1,0,2,-4,8,28,2,-7,-7,-7,-5
1449106777084,2,0,2,-3,3,-15,-3,7,2,-3,-4
1449106777131,3,0,2,1,8,49,10,1,0,0,1
1449106777131,3,0,2,-7,7,-4,-8,-5,3,11,-1
1449106777132,2,0,2,-1,0,14,7,6,2,2,1
1449106777132,0,0,2,-3,-1,7,-1,-5,-5,-8,-3
1449106777132,0,0,2,-4,-14,-23,-6,-3,-3,-4,-5
1449106777132,2,0,2,2,9,18,11,12,10,17,-2
1449106777133,3,0,2,-2,0,0,1,6,-1,-6,-2
1449106777133,3,0,2,-2,-3,-3,0,-6,-4,-1,-2
1449106777179,0,0,2,-9,-18,-12,-23,-15,-14,-11,-3
1449106777179,0,0,2,3,-6,8,-2,-7,-6,-1,2
1449106777180,1,0,2,-6,-8,-40,-8,3,-1,-4,-5
1449106777180,1,0,2,4,5,37,9,8,7,0,-1
1449106777181,3,0,2,-2,-11,-7,2,-1,-2,-4,-4
1449106777181,3,0,2,6,0,6,2,3,6,1,6
1449106777182,0,0,2,6,-2,-3,15,4,1,6,7
1449106777182,0,0,2,-2,-1,-19,-7,-2,-1,-2,-2
1449106777228,1,0,2,-1,-3,16,2,0,-2,-6,-6
1449106777228,1,0,2,1,-13,-4,-6,-8,-4,-3,-1
1449106777229,2,0,2,4,-5,-17,8,2,2,8,10
1449106777229,2,0,2,-2,-11,-3,-3,2,1,-3,-5
1449106777230,3,0,2,0,2,11,11,6,-6,-5,-3
1449106777230,3,0,2,-4,3,-4,-16,-6,-1,-4,-3
1449106777231,0,0,2,2,-5,4,0,3,3,5,2
1449106777231,0,0,2,-3,-1,29,3,-5,0,0,-2
1449106777277,1,0,2,-8,-9,8,-4,-5,-2,-2,-6
1449106777277,1,0,2,-3,-16,-63,-6,1,0,2,3
1449106777278,2,0,2,-4,-3,-6,-1,-4,-6,-12,-3
1449106777278,2,0,2,-2,17,21,-5,-3,-5,1,-4
1449106777278,0,0,2,-2,7,1,1,1,-3,-3,0
1449106777278,0,0,2,-1,10,5,-3,-4,-2,-16,-5
1449106777279,1,0,2,0,5,-10,-2,-1,4,16,2
1449106777279,1,0,2,0,11,12,-5,-4,-5,-4,-2
1449106777326,2,0,2,0,-2,-14,-8,-6,0,0,2
1449106777326,2,0,2,-7,7,-8,-1,-1,-1,-1,-3
1449106777327,1,0,2,-8,-25,-28,-13,-16,-13,-5,-6
1449106777327,3,0,2,-1,15,1,15,6,3,0,-1
1449106777327,3,0,2,3,-1,5,-6,-3,-3,-8,-1
1449106777327,1,0,2,-3,3,23,2,-2,-1,-8,-5
1449106777328,2,0,2,0,0,-23,-5,4,3,5,2
1449106777328,2,0,2,-1,-5,4,6,7,8,6,-2
1449106777374,3,0,2,-5,22,13,-1,-2,-3,1,-5
1449106777374,3,0,2,-1,-21,-1,-6,-7,-8,-9,2
1449106777375,0,0,2,4,-11,-16,4,-3,-2,0,4
1449106777375,0,0,2,5,8,6,2,-1,-5,-14,0
1449106777376,2,0,2,-1,1,-5,1,1,-2,3,1
1449106777376,2,0,2,-1,-9,-12,1,5,3,-2,-2
1449106777377,3,0,2,-4,-4,-6,-9,-9,-8,-5,2
1449106777377,3,0,2,-1,-3,-10,2,3,-4,-14,-6
1449106777423,0,0,2,-2,-5,3,-1,-4,4,6,-1
1449106777423,0,0,2,-5,-15,-14,-3,-3,-6,-1,-7
1449106777424,1,0,2,3,2,11,2,3,0,1,3
1449106777424,1,0,2,1,-3,-15,-4,0,4,-2,1
1449106777425,3,0,2,0,-15,-8,6,3,-5,-8,-1
1449106777425,3,0,2,-4,-8,-9,-2,-1,0,-4,-6
1449106777426,0,0,2,-12,14,-5,-14,-10,-12,-21,-10
1449106777426,0,0,2,9,2,13,-7,-11,-3,-2,3
1449106777472,1,0,2,4,-6,12,3,3,8,18,3
1449106777472,1,0,2,-2,-5,-19,-4,1,3,-1,-1
1449106777473,2,0,2,1,0,-11,3,7,5,4,2
1449106777473,0,0,2,-1,5,-2,-2,-6,-4,-1,-6
1449106777473,0,0,2,0,-7,-7,-5,-3,3,9,7
1449106777473,2,0,2,0,-18,5,5,1,-10,0,-5
1449106777474,1,0,2,-4,0,-23,-4,-3,-7,-13,-7
1449106777474,1,0,2,4,4,42,0,-1,-4,-1,-4
1449106777521,2,0,2,4,-15,-32,6,3,-3,1,1
1449106777521,2,0,2,-4,6,-2,-3,-1,0,-1,3
1449106777522,3,0,2,1,-6,-17,-10,-4,2,2,2
1449106777522,3,0,2,-3,-5,39,-1,-4,-5,-7,-6
1449106777523,1,0,2,-4,4,48,5,-6,-5,-2,-3
1449106777523,1,0,2,-2,-9,-13,-4,1,-5,-4,-1
1449106777570,2,0,3,-2,-9,-23,-10,-8,-3,0,1
1449106777570,2,0,3,-5,-2,6,5,3,4,6,1
1449106777573,3,0,3,1,2,-12,-7,-2,-3,-8,0
1449106777573,3,0,3,-1,-7,5,4,1,4,7,9
1449106777574,0,0,3,-1,-10,-12,-2,-1,-7,-4,-1
1449106777574,0,0,3,-2,-10,6,-2,-3,-4,-8,-3
1449106777575,1,0,3,1,-7,0,6,7,-1,11,-3
1449106777575,1,0,3,-6,-5,-4,-4,-7,-4,-19,-7
1449106777618,2,0,3,-2,13,27,-4,-3,-2,-4,-3
1449106777618,2,0,3,1,-18,-23,-5,-4,4,12,7
1449106777619,3,0,3,2,5,29,13,7,4,7,1
1449106777619,3,0,3,6,-2,7,6,10,7,1,2
1449106777620,2,0,3,-1,5,32,-1,-1,-2,-5,-2
1449106777620,2,0,3,1,2,8,2,-2,8,3,1
1449106777621,3,0,3,-5,-1,9,1,-7,-11,-12,-7
1449106777621,3,0,3,-1,3,-29,-16,-8,-11,-8,-1
1449106777667,0,0,3,2,4,9,0,0,5,1,8
1449106777667,0,0,3,0,14,14,1,-2,-3,-7,-5
1449106777668,1,0,3,11,-6,-10,6,10,12,18,4
1449106777668,1,0,3,-16,-12,-15,-1,-1,-2,-8,-7
1449106777669,3,0,3,-5,-11,-11,-5,-7,-7,-3,-5
1449106777669,3,0,3,16,-9,-10,-7,-2,2,8,12
1449106777716,0,0,3,-4,-8,21,3,-1,-2,1,-2
1449106777716,0,0,3,-5,17,22,2,4,1,-2,-2
1449106777717,1,0,3,-1,-15,2,-3,-6,-6,-3,-2
1449106777717,2,0,3,6,0,4,3,11,7,5,1
1449106777717,2,0,3,-1,9,-11,-1,0,3,-2,-2
1449106777717,1,0,3,1,-2,-32,-7,1,-1,0,1
1449106777718,0,0,3,-1,3,-14,-6,-7,-7,-7,-3
1449106777718,0,0,3,-5,-5,-5,-3,-1,-1,4,-3
1449106777764,1,0,3,2,21,35,5,5,10,24,4
1449106777764,1,0,3,-3,-12,-10,-1,-1,-7,-31,-7
1449106777765,2,0,3,5,-9,-6,-1,-7,-4,1,3
1449106777765,2,0,3,-3,-5,-3,2,2,1,-2,-6
1449106777766,1,0,3,-4,8,-8,-8,-7,-11,-11,-5
1449106777766,1,0,3,-31,-22,-22,2,4,6,7,-15
1449106777767,2,0,3,13,15,27,10,7,6,11,7
1449106777767,2,0,3,16,-1,-13,5,4,5,2,8
1449106777813,3,0,3,10,9,22,1,-4,-3,5,4
1449106777813,3,0,3,-5,-17,-18,-6,-6,-4,-5,-5
1449106777814,0,0,3,4,-6,-7,5,4,1,-14,-4
1449106777814,2,0,3,2,-10,11,2,2,12,8,2
1449106777814,0,0,3,-1,6,8,2,7,0,5,6
1449106777814,2,0,3,-4,-8,-18,-6,-6,-21,-20,-5
1449106777816,3,0,3,2,13,0,6,8,13,12,-4
1449106777816,3,0,3,-2,1,-13,-7,-1,4,9,10
1449106777862,0,0,3,-6,-6,5,-1,0,-4,-3,-1
1449106777862,0,0,3,0,-6,0,-1,-2,-5,-1,2
1449106777863,1,0,3,-3,-3,5,-1,-4,-3,5,-2
1449106777863,3,0,3,1,-6,0,0,-2,7,-2,-3
1449106777863,3,0,3,-7,16,-9,-1,2,-1,1,0
1449106777863,1,0,3,7,-4,13,2,3,-8,-15,-7
1449106777864,0,0,3,-10,-7,-44,-14,-7,-2,-5,-11
1449106777864,0,0,3,10,-14,22,5,0,4,4,3
1449106777911,1,0,3,-1,-5,31,2,-4,-6,-2,6
1449106777911,2,0,3,1,-2,14,4,-2,5,2,2
1449106777911,1,0,3,4,-1,-15,0,1,-3,-7,-9
1449106777911,2,0,3,-6,-19,-8,-7,-4,-4,1,9
1449106777912,3,0,3,-6,5,25,2,0,14,7,-12
1449106777912,3,0,3,1,-10,1,-2,-4,-5,-4,-5
1449106777913,0,0,3,18,-3,-6,2,9,7,13,16
1449106777913,0,0,3,-2,-1,2,3,-2,-14,-6,-15
1449106777959,1,0,3,-17,-11,24,3,13,19,-6,-13
1449106777959,1,0,3,8,3,-8,3,1,1,4,26
1449106777960,2,0,3,10,16,-7,-10,-5,7,4,-9
1449106777960,2,0,3,-3,-8,-7,-8,-7,-4,-5,7
1449106777961,0,0,3,11,17,-1,-6,-8,-13,-6,3
1449106777961,0,0,3,-17,-29,3,2,-1,3,-1,-1
1449106777962,1,0,3,-12,-17,4,-6,-7,-7,-3,-2
1449106777962,1,0,3,-6,-10,-7,-5,-3,-6,-4,1
1449106778008,2,0,3,4,3,5,7,1,-4,7,4
1449106778008,2,0,3,8,-5,7,3,4,6,0,1
1449106778009,3,0,3,-3,-3,-13,-4,-2,-6,-3,2
1449106778009,1,0,3,9,17,-10,0,4,3,6,8
1449106778009,3,0,3,0,14,-21,-5,-3,-2,-2,2
1449106778009,1,0,3,-3,0,-11,-2,-4,-10,-6,-4
1449106778011,2,0,3,-2,13,0,0,0,8,5,-3
1449106778011,2,0,3,0,-1,5,-2,-5,-15,-6,0
1449106778057,3,0,3,8,12,-11,4,0,3,4,5
1449106778057,3,0,3,-15,-7,-4,3,5,5,-2,-5
1449106778058,0,0,3,8,5,-6,-3,-5,-6,-5,3
1449106778058,2,0,3,-5,1,0,-3,0,4,-2,-4
1449106778058,2,0,3,-2,-11,-5,0,1,-13,-6,-4
1449106778058,0,0,3,-5,-1,3,0,0,5,3,-1
1449106778060,3,0,3,8,0,-3,-5,-6,-10,0,6
1449106778060,3,0,3,8,13,2,0,-2,7,7,2
1449106778106,0,0,3,-10,-21,-7,-1,3,-3,2,-3
1449106778106,0,0,3,-4,0,-1,0,-5,-7,-11,-5
1449106778106,1,0,3,-4,17,-11,-4,-2,-15,-9,5
1449106778106,1,0,3,-1,-21,-5,-1,0,6,0,-13
1449106778107,3,0,3,-8,-4,-8,0,-2,-1,-9,-9
1449106778107,3,0,3,0,-18,0,1,2,0,-1,-11
1449106778108,0,0,3,-5,-3,10,2,-2,11,6,-7
1449106778108,0,0,3,7,-7,-1,-2,0,0,2,2
1449106778155,1,0,3,0,-6,-3,2,-3,-10,-9,-3
1449106778155,1,0,3,0,10,1,-4,-2,-4,3,4
1449106778156,2,0,3,4,-7,1,3,2,9,3,3
1449106778156,2,0,3,-3,-4,-5,3,7,9,4,-3
1449106778156,0,0,3,-1,1,-4,-4,-7,-10,-8,1
1449106778156,0,0,3,-1,-4,2,0,0,7,2,-3
1449106778157,1,0,3,-1,-8,13,6,0,-8,-3,0
