timestamp,package_number,gesture_name,gesture_number,s1,s2,s3,s4,s5,s6,s7,s8
1449106225868,1,1,2,-31,-8,-7,3,-5,-2,30,10
1449106225868,1,1,2,2,1,0,9,4,6,6,-13
1449106225914,2,1,2,-19,-57,-17,-7,-8,-3,1,-4
1449106225914,2,1,2,-3,-34,1,-15,-1,-12,-49,-7
1449106225915,3,1,2,-6,-18,-8,-7,-17,-16,-17,-13
1449106225915,3,1,2,41,35,3,4,6,7,9,-8
1449106225916,1,1,2,-13,-19,0,35,10,-10,-19,-9
1449106225916,1,1,2,-12,11,-1,-51,-12,3,19,11
1449106225917,2,1,2,18,12,20,3,-13,20,25,15
1449106225917,2,1,2,-17,-21,-24,24,24,-14,-3,-4
1449106225963,3,1,2,15,-5,-7,-19,-5,2,7,5
1449106225963,3,1,2,17,21,1,7,0,-4,-16,1
1449106225964,0,1,2,-17,-4,13,-13,-7,11,18,-1
1449106225964,1,1,2,-71,-71,-18,12,0,-19,-25,-54
1449106225964,1,1,2,66,57,-7,-21,5,17,19,34
1449106225964,0,1,2,-10,10,0,-23,-9,-9,-3,-5
1449106225966,2,1,2,5,-12,1,-3,-3,6,54,12
1449106225966,2,1,2,7,-15,-4,7,-6,-36,-85,-35
1449106226012,3,1,2,-12,20,10,3,2,12,-4,-6
1449106226012,0,1,2,-7,0,0,0,2,-1,-19,-6
1449106226012,3,1,2,97,70,9,-2,1,23,40,37
1449106226012,0,1,2,-41,-58,1,27,17,-10,5,3
1449106226013,2,1,2,12,44,8,21,-1,12,18,20
1449106226013,2,1,2,11,10,8,14,7,3,-21,-10
1449106226015,3,1,2,30,36,16,10,-8,-22,-30,6
1449106226015,3,1,2,-71,-79,-26,8,-1,-2,2,-26
1449106226061,0,1,2,-15,-1,-19,-35,-4,10,19,6
1449106226061,1,1,2,-14,-20,-2,17,8,16,46,2
1449106226061,0,1,2,-22,-16,1,-15,-12,-16,-31,-34
1449106226061,1,1,2,44,26,-2,-5,-2,-3,-7,19
1449106226062,3,1,2,-15,3,3,27,14,12,4,0
1449106226062,3,1,2,5,12,-3,-18,-1,-19,-45,-29
1449106226063,0,1,2,16,10,10,30,-5,5,21,10
1449106226063,0,1,2,-7,16,-9,-30,-6,19,-9,-2
1449106226109,1,1,2,-37,-46,-4,-21,-10,-39,-47,-26
1449106226109,1,1,2,4,-17,5,-3,13,28,40,37
1449106226110,2,1,2,0,1,6,17,3,-7,-4,-8
1449106226110,2,1,2,34,34,2,-4,-5,14,49,35
1449106226111,0,1,2,-49,-31,-8,-7,13,-6,-13,-25
1449106226111,0,1,2,30,37,-12,-9,-3,14,38,12
1449106226112,1,1,2,18,-7,7,7,0,-10,10,20
1449106226112,1,1,2,-54,-60,-21,-22,-18,-5,-61,-40
1449106226158,2,1,2,11,33,4,-1,-6,4,23,10
1449106226158,2,1,2,-6,6,10,16,10,8,-6,4
1449106226160,3,1,2,-3,4,-4,0,0,-3,21,2
1449106226160,1,1,2,-24,12,4,0,0,6,9,-2
1449106226160,3,1,2,38,49,4,-3,-3,-9,-34,-7
1449106226160,1,1,2,33,43,26,46,22,14,26,28
1449106226161,2,1,2,67,11,-18,-51,-20,1,22,4
1449106226161,2,1,2,-24,-32,-12,-7,-6,-30,-62,-33
1449106226207,3,1,2,21,22,9,3,4,9,23,17
1449106226207,3,1,2,3,-15,-2,8,-1,-5,20,3
1449106226208,0,1,2,5,-6,2,18,2,3,20,5
1449106226208,0,1,2,32,47,17,-8,-6,-1,-22,8
1449106226209,3,1,2,4,28,3,-61,-12,-1,2,7
1449106226209,3,1,2,31,0,-12,60,15,2,21,14
1449106226209,2,1,2,5,-22,-3,6,1,1,18,-3
1449106226209,2,1,2,-30,5,0,4,2,-20,-16,-23
1449106226256,0,1,2,-42,-27,3,7,1,6,-22,-26
1449106226256,0,1,2,23,45,-1,-21,-19,-21,-28,-20
1449106226257,1,1,2,-18,-13,-33,-16,-5,1,14,4
1449106226257,1,1,2,12,-12,16,23,11,2,4,-4
1449106226258,3,1,2,11,31,8,10,-5,18,55,40
1449106226258,0,1,2,34,21,-11,-12,-5,2,2,22
1449106226258,0,1,2,-4,1,11,11,-2,-11,-2,-3
1449106226258,3,1,2,1,-5,-8,-16,-5,-13,-43,-34
1449106226305,1,1,2,12,6,-2,18,9,11,47,16
1449106226305,1,1,2,8,-14,13,-5,-4,0,15,11
1449106226306,2,1,2,-13,14,-15,-18,-3,-11,3,3
1449106226306,3,1,2,-32,-47,-14,39,15,6,17,15
1449106226306,3,1,2,29,15,11,-25,-19,-8,0,-8
1449106226306,2,1,2,-45,-22,-5,-1,4,-5,-47,-29
1449106226307,0,1,2,14,-8,-17,-12,-14,-25,-43,7
1449106226307,0,1,2,1,31,19,7,9,23,57,25
1449106226353,1,1,2,-13,7,0,-16,-4,0,-4,-11
1449106226353,1,1,2,9,8,16,46,16,3,-11,-18
1449106226354,2,1,2,-24,5,-2,-24,-5,18,46,5
1449106226354,2,1,2,25,15,9,10,1,1,9,22
1449106226355,0,1,2,-38,-36,-12,-3,-4,11,43,2
1449106226355,0,1,2,36,21,1,-5,2,-4,-24,-7
1449106226356,1,1,2,-8,-11,8,5,8,-2,-21,-3
1449106226356,1,1,2,24,17,-8,-12,-6,0,25,17
1449106226402,2,1,2,-28,-11,8,1,0,1,-12,-24
1449106226402,2,1,2,-8,21,13,13,4,6,-7,10
1449106226403,3,1,2,0,15,13,-11,-4,1,18,14
1449106226403,3,1,2,40,-10,-11,2,5,-2,1,-6
1449106226404,1,1,2,-14,13,0,-21,-10,2,3,-18
1449106226404,1,1,2,49,18,10,24,20,27,21,44
1449106226405,2,1,2,15,9,12,10,2,-19,-36,-14
1449106226405,2,1,2,-20,-33,-3,8,0,-3,-6,-8
1449106226451,3,1,2,13,-6,-8,-6,-3,-10,-25,-4
1449106226451,3,1,2,-19,0,-2,-28,-10,1,8,-12
1449106226453,0,1,2,16,29,6,19,0,7,6,16
1449106226453,0,1,2,-9,19,2,15,7,12,31,32
1449106226454,2,1,2,31,31,6,12,11,7,13,18
1449106226454,3,1,2,-19,-9,-5,3,-6,-1,-9,6
1449106226454,2,1,2,-3,-30,-3,-14,-5,-7,7,-8
1449106226454,3,1,2,3,19,5,9,10,10,6,4
1449106226500,0,1,2,6,-22,-11,-7,1,0,-6,-7
1449106226500,0,1,2,8,1,3,-12,-10,-7,-15,-4
1449106226501,1,1,2,-4,-2,12,34,-1,2,-4,-35
1449106226501,3,1,2,17,4,-10,-29,-15,-9,-6,0
1449106226501,3,1,2,-20,-11,-1,6,-6,1,10,-2
1449106226501,1,1,2,-2,2,0,-13,11,12,36,23
1449106226502,0,1,2,15,17,0,-7,0,13,14,1
1449106226502,0,1,2,3,5,1,-5,-2,13,31,10
1449106226548,1,1,2,-33,-16,-7,-14,-5,5,11,4
1449106226548,1,1,2,5,12,11,14,2,-10,-14,0
1449106226549,2,1,2,16,4,-15,-9,2,0,19,14
1449106226549,2,1,2,-4,-7,-1,1,1,-12,-18,-8
1449106226550,0,1,2,-28,-12,-10,-20,-9,-6,-9,-25
1449106226550,0,1,2,2,-4,-12,-21,-3,3,16,6
1449106226551,1,1,2,24,27,-7,-3,-4,-11,-19,-4
1449106226551,1,1,2,14,6,6,18,-3,0,-6,-2
1449106226597,2,1,2,27,-16,18,84,15,16,45,34
1449106226597,2,1,2,-15,-1,-1,-42,-9,-5,-12,-18
1449106226598,1,1,2,-8,-5,-4,-11,3,1,-12,-7
1449106226598,3,1,2,-32,-14,-16,-6,3,2,-11,-11
1449106226598,3,1,2,-27,-14,-13,-8,3,-3,-10,-15
1449106226598,1,1,2,10,-9,12,13,0,2,1,13
1449106226599,2,1,2,-2,-3,3,-2,6,10,29,0
1449106226599,2,1,2,16,23,1,-7,-2,1,7,12
1449106226646,3,1,2,-18,-6,-2,11,-3,-6,-6,-8
1449106226646,3,1,2,1,7,-2,-15,0,14,42,2
1449106226647,2,1,2,-16,-18,0,49,27,6,7,-12
1449106226647,0,1,2,-17,-5,15,19,1,-13,-34,-15
1449106226647,2,1,2,-7,13,7,0,-1,2,-9,-6
1449106226647,0,1,2,29,-3,-12,-19,-7,-9,-23,-1
1449106226648,3,1,2,14,-4,-5,-57,-7,-4,18,27
1449106226648,3,1,2,25,12,0,64,10,1,-54,-40
1449106226695,0,1,2,-2,-6,5,-8,1,4,2,2
1449106226695,0,1,2,-28,-35,-10,-4,-3,-6,-7,-4
1449106226696,1,1,2,-1,5,-1,2,-4,2,8,1
1449106226696,1,1,2,30,25,4,-13,-1,-3,9,17
1449106226697,2,1,2,-1,-7,-6,7,2,-1,-21,-17
1449106226697,2,1,2,-16,-15,-11,-13,-12,-10,-13,-5
1449106226699,3,1,2,6,6,27,28,-3,14,94,23
1449106226699,3,1,2,5,14,-3,-11,-3,5,6,15
1449106226743,0,1,2,-16,-12,0,-14,2,5,19,-2
1449106226743,0,1,2,33,5,-35,-17,-1,-29,-91,-21
1449106226744,1,1,2,0,9,11,19,2,1,-16,-3
1449106226744,1,1,2,-22,-5,-3,1,0,-6,-19,-5
1449106226745,3,1,2,-12,-3,-11,-2,4,-27,-49,-25
1449106226745,3,1,2,30,-11,7,18,20,12,-26,8
1449106226746,0,1,2,-7,-4,4,-2,-2,4,28,7
1449106226746,0,1,2,0,8,-6,-12,-8,-8,-17,-3
1449106226792,1,1,2,17,10,-4,-25,-4,5,2,10
1449106226792,1,1,2,-24,-2,8,17,-3,0,10,-9
1449106226793,2,1,2,-1,18,12,6,16,8,-2,-7
1449106226793,2,1,2,-2,-2,4,11,-1,-2,-17,-4
1449106226794,0,1,2,19,-20,-23,-17,1,-12,-51,4
1449106226794,0,1,2,-38,18,30,29,5,18,7,-28
1449106226841,1,1,2,1,-18,-22,-14,-5,-11,-13,-10
1449106226841,2,1,2,17,-3,7,-12,2,1,-2,3
1449106226841,1,1,2,-61,-13,8,9,0,11,20,6
1449106226841,2,1,2,-8,9,1,-5,-2,4,17,2
1449106226842,3,1,2,16,14,2,24,10,8,26,19
1449106226842,3,1,2,9,7,-11,-19,-10,-5,-26,-24
1449106226843,1,1,2,-22,-33,-4,24,3,1,-13,-18
1449106226843,1,1,2,13,19,-5,-20,-10,-8,4,-3
1449106226889,2,1,2,-18,-13,-4,17,8,-1,-13,-16
1449106226889,2,1,2,0,-22,-9,-14,-10,-7,-6,11
1449106226890,3,1,2,7,38,9,-2,0,16,89,41
1449106226890,3,1,2,-2,-13,-7,-14,-5,-18,-93,-37
1449106226891,2,1,2,-8,-16,1,3,0,1,-1,-7
1449106226891,2,1,2,16,31,11,-3,-5,-2,20,11
1449106226892,3,1,2,-15,-23,6,-11,-8,-8,-11,-3
1449106226892,3,1,2,5,-1,4,-5,-9,-8,-7,-11
1449106226938,0,1,2,-24,-12,-11,2,9,-5,-10,-33
1449106226938,0,1,2,19,1,-12,-4,4,1,-1,19
1449106226939,1,1,2,-19,-11,-1,16,4,-2,-15,-7
1449106226939,3,1,2,-8,16,4,-8,-4,10,29,17
1449106226939,3,1,2,13,21,-3,-23,-6,-4,-16,-11
1449106226939,1,1,2,8,2,5,29,10,2,1,-2
1449106226941,0,1,2,26,13,4,-7,-1,-7,-2,5
1449106226941,0,1,2,-6,-25,-7,14,-2,-7,-16,-14
1449106226987,1,1,2,-17,-13,0,-7,-3,-4,-18,-10
1449106226987,2,1,2,-16,-32,-29,-7,-1,4,16,-6
1449106226987,2,1,2,15,38,7,2,1,5,-21,1
1449106226987,1,1,2,3,5,5,5,1,2,13,3
1449106226988,0,1,2,-28,0,11,10,2,-7,-8,3
1449106226988,0,1,2,7,-9,-11,-17,-7,-4,2,-9
1449106226989,1,1,2,23,13,-1,-3,-8,-2,24,5
1449106226989,1,1,2,12,-1,-5,-1,-2,-4,-35,-9
1449106227036,2,1,2,18,19,5,-34,-40,-11,13,14
1449106227036,3,1,2,-13,5,10,69,62,28,5,1
1449106227036,2,1,2,-17,0,9,7,2,-2,-8,-8
1449106227036,3,1,2,-21,-45,-8,13,1,-13,-29,-14
1449106227037,0,1,2,11,-10,-8,-7,4,2,10,-11
1449106227037,0,1,2,-10,-5,0,-20,-5,7,14,8
1449106227038,1,1,2,18,26,8,-9,-12,-3,0,11
1449106227038,1,1,2,43,21,6,-7,1,21,46,50
1449106227084,2,1,2,-49,-29,3,4,-5,-29,-97,-78
1449106227084,2,1,2,-2,-12,-14,-2,-2,-2,15,4
1449106227085,3,1,2,-17,-22,-12,9,3,7,14,7
1449106227085,3,1,2,8,28,13,-18,-12,-3,4,-4
1449106227086,1,1,2,-15,-22,-6,-9,-9,-16,-37,-19
1449106227086,1,1,2,-6,21,7,3,1,1,22,6
1449106227133,2,1,2,17,5,3,16,11,6,-7,0
1449106227133,2,1,2,17,25,2,8,1,6,14,10
1449106227134,0,1,2,-23,-14,5,17,9,0,19,8
1449106227134,3,1,2,-30,-39,-15,-20,-18,-9,-7,-9
1449106227134,3,1,2,-10,-4,-4,-8,-2,-9,3,-2
1449106227134,0,1,2,19,11,0,-3,-13,-6,-25,-3
1449106227136,2,1,2,-11,-23,-11,-3,-2,1,7,-1
1449106227136,2,1,2,5,-12,4,-6,-6,-15,-15,4
1449106227182,3,1,2,17,0,7,-5,-2,4,33,22
1449106227182,0,1,2,-18,7,-12,1,12,11,21,-3
1449106227182,0,1,2,3,4,1,-23,-14,-7,-1,2
1449106227182,3,1,2,-7,-6,8,13,-3,0,-34,-19
1449106227183,3,1,2,-16,-3,-5,4,4,-4,8,-8
1449106227183,3,1,2,0,-4,-2,8,2,-3,-1,-3
1449106227184,0,1,2,-21,8,17,3,-2,2,7,4
1449106227184,0,1,2,13,23,-1,10,11,12,28,11
1449106227233,2,1,3,9,-13,-9,-7,-8,-8,6,0
1449106227233,1,1,3,10,-2,0,-3,-6,1,-11,-2
1449106227233,2,1,3,6,5,4,2,3,1,-6,1
1449106227233,1,1,3,0,13,-7,-13,-6,-19,-34,-5
1449106227234,1,1,3,14,2,-5,-65,-23,3,20,7
1449106227234,0,1,3,5,1,3,2,-5,-7,-5,-1
1449106227234,1,1,3,-4,-2,-9,-7,-10,-8,-10,0
1449106227234,0,1,3,-1,-7,5,-1,2,6,-11,5
1449106227281,2,1,3,-7,-7,-2,2,1,-6,-14,-12
1449106227281,2,1,3,-28,-57,3,63,17,4,8,0
1449106227282,3,1,3,-6,-1,-3,-14,-8,3,2,5
1449106227282,3,1,3,0,-6,-9,-6,-3,-4,-9,0
1449106227284,2,1,3,7,24,6,15,3,5,6,12
1449106227284,1,1,3,0,2,1,7,5,-3,-1,7
1449106227284,2,1,3,11,9,3,-12,-7,-1,6,9
1449106227284,1,1,3,-11,-6,0,2,-2,-7,-23,-23
1449106227328,3,1,3,-1,-23,-17,-10,3,5,9,3
1449106227328,3,1,3,2,-2,0,7,-5,-7,-14,-16
1449106227329,0,1,3,1,8,-3,-7,-3,0,-4,-3
1449106227329,0,1,3,-4,5,15,0,-2,0,-25,-12
1449106227330,2,1,3,1,-5,-6,-13,-1,4,-5,-6
1449106227330,2,1,3,7,7,-5,-3,-5,-9,-4,-3
1449106227331,3,1,3,4,28,6,-5,-14,6,42,29
1449106227331,3,1,3,-14,-15,1,26,16,-4,-60,-45
1449106227377,0,1,3,7,8,-2,2,1,4,8,-7
1449106227377,0,1,3,-13,-21,-9,-26,-3,-3,6,9
1449106227378,1,1,3,-51,-65,-11,-5,-8,-16,-23,-23
1449106227378,2,1,3,11,21,-4,5,0,5,10,4
1449106227378,2,1,3,-10,-11,0,3,4,-4,-15,-12
1449106227378,1,1,3,20,19,16,0,-2,6,24,25
1449106227379,3,1,3,1,3,4,-4,-4,-3,-7,0
1449106227379,3,1,3,10,10,-5,-7,-4,3,22,12
1449106227426,0,1,3,-4,-16,-1,0,1,0,0,6
1449106227426,1,1,3,-2,4,5,-2,-2,-2,1,-5
1449106227426,1,1,3,7,5,-1,5,8,-2,-12,-5
1449106227426,0,1,3,1,-4,0,-3,-1,-1,-26,-14
1449106227427,3,1,3,-3,-11,-3,5,6,3,-8,-11
1449106227427,3,1,3,-2,14,6,4,-2,-14,0,-1
1449106227428,0,1,3,15,15,-2,1,6,19,15,23
1449106227428,0,1,3,-8,-8,-7,2,8,20,15,19
1449106227474,1,1,3,5,-10,-6,-3,-1,-8,-29,-26
1449106227474,1,1,3,1,5,4,-2,-3,11,24,-4
1449106227475,2,1,3,7,11,3,1,-6,-6,0,5
1449106227475,2,1,3,9,-17,-10,-5,0,-13,-1,1
1449106227476,0,1,3,-24,-4,-21,2,1,7,0,-21
1449106227476,0,1,3,-11,-11,3,-1,-4,-7,-7,-35
1449106227477,1,1,3,2,12,27,-3,-6,-3,-7,-11
1449106227477,1,1,3,10,-14,-6,-8,0,4,-14,-6
1449106227523,2,1,3,23,13,54,11,-5,-26,9,43
1449106227523,2,1,3,-8,-21,-79,-2,-5,-23,-16,-42
1449106227524,1,1,3,0,-17,-9,-42,-19,-27,3,-8
1449106227524,3,1,3,1,-26,24,-8,6,38,12,37
1449106227524,3,1,3,-11,-12,-58,-25,-6,-8,-16,4
1449106227524,1,1,3,3,10,46,16,0,-1,-22,-37
1449106227526,2,1,3,6,15,44,28,9,3,4,13
1449106227526,2,1,3,-16,-28,-93,-42,-13,-8,-8,-13
1449106227572,3,1,3,0,-6,13,-10,-8,-3,15,20
1449106227572,3,1,3,-7,-4,-80,-6,4,0,-13,-9
1449106227573,2,1,3,0,-8,-80,-14,-6,-5,-12,0
1449106227573,0,1,3,-7,12,79,7,-9,-17,-24,-61
1449106227573,0,1,3,33,7,-15,6,10,18,16,58
1449106227573,2,1,3,5,0,31,-14,-6,5,5,6
1449106227574,3,1,3,-2,7,-11,9,13,7,11,3
1449106227574,3,1,3,3,7,16,21,0,-1,1,4
1449106227621,1,1,3,-10,-13,-28,-33,-10,-5,-5,-8
1449106227621,0,1,3,-5,16,108,13,-7,-2,-2,-4
1449106227621,0,1,3,2,-3,-70,-7,6,11,0,-4
1449106227621,1,1,3,8,1,3,33,6,-1,1,2
1449106227622,3,1,3,0,8,12,15,2,3,7,23
1449106227622,3,1,3,3,-6,1,2,5,0,-2,-7
1449106227623,0,1,3,2,18,-29,-25,-4,-4,-2,-5
1449106227623,0,1,3,-10,-15,11,17,6,2,-4,-9
1449106227669,1,1,3,10,-13,3,3,-2,4,4,9
1449106227669,1,1,3,-13,-17,20,-15,-10,-10,-11,-9
1449106227670,2,1,3,2,-6,-2,-22,-13,1,-2,-3
1449106227670,2,1,3,0,7,45,16,1,-2,-5,-9
1449106227671,0,1,3,2,4,28,12,11,-1,0,-3
1449106227671,0,1,3,5,-2,0,3,3,4,2,7
1449106227672,1,1,3,-4,3,-60,-25,-12,3,1,-2
1449106227672,1,1,3,1,5,39,15,-8,-11,-14,-1
1449106227718,2,1,3,-4,-3,9,-2,-5,-3,-7,-5
1449106227718,2,1,3,3,-11,-49,-12,-1,1,3,2
1449106227719,0,1,3,-15,-3,31,-2,-7,-2,1,-4
1449106227719,3,1,3,0,8,49,12,-2,-6,-4,-3
1449106227719,0,1,3,-2,-9,-21,6,5,0,-3,-2
1449106227719,3,1,3,6,-1,-64,-12,5,2,2,9
1449106227721,1,1,3,5,7,-1,5,2,0,7,2
1449106227721,1,1,3,-1,3,8,5,4,2,-4,-1
1449106227767,2,1,3,1,8,-1,-5,-7,-4,-1,1
1449106227767,2,1,3,-5,-10,-8,-3,-1,-1,-2,-1
1449106227768,3,1,3,4,13,12,9,7,5,1,4
1449106227768,1,1,3,4,22,10,-7,-6,-7,-6,2
1449106227768,1,1,3,-1,0,6,10,6,2,2,-5
1449106227768,3,1,3,-10,1,9,3,-5,-2,1,-4
1449106227769,2,1,3,-1,-2,16,10,10,-3,1,-1
1449106227769,2,1,3,3,-2,3,-11,-18,-4,-5,-2
1449106227816,3,1,3,-3,-1,16,5,2,2,3,0
1449106227816,0,1,3,-4,1,33,-14,-13,-6,-2,-2
1449106227816,3,1,3,3,-3,-35,-5,10,5,0,2
1449106227816,0,1,3,7,3,-20,2,5,0,2,2
1449106227817,2,1,3,5,2,-2,5,5,4,0,1
1449106227817,2,1,3,-3,5,-24,-21,-2,0,1,-4
1449106227818,3,1,3,-2,1,8,1,-6,-7,-10,-17
1449106227818,3,1,3,0,-6,0,3,-3,-4,-3,10
1449106227864,0,1,3,1,-7,-1,-4,-2,-3,2,8
1449106227864,0,1,3,1,9,-10,-3,-4,-3,-1,-4
1449106227865,1,1,3,2,-4,-19,-3,-2,-3,0,1
1449106227865,1,1,3,-2,-3,14,-4,-2,3,3,-1
1449106227866,3,1,3,3,4,11,4,0,3,-2,-1
1449106227866,3,1,3,-11,-27,-32,-16,-6,-6,-1,-1
1449106227867,0,1,3,-1,-3,14,11,8,9,-1,-4
1449106227867,0,1,3,-2,-6,-12,-14,-7,-4,2,2
1449106227919,1,1,3,4,13,21,6,1,0,1,3
1449106227919,1,1,3,2,6,-1,4,4,0,-1,-3
1449106227920,2,1,3,-3,-5,0,-1,-9,-5,-4,-4
1449106227920,2,1,3,-6,-13,-6,-3,-3,-2,-3,-7
1449106227920,0,1,3,-5,-13,-25,7,9,1,1,-2
1449106227920,0,1,3,0,-3,-21,-9,-2,-1,-3,1
1449106227921,1,1,3,-3,-5,-8,-6,-5,-4,-2,-4
1449106227921,1,1,3,1,3,0,-2,-3,-2,-2,0
1449106227962,2,1,3,-2,-7,-18,1,-2,-1,-4,-1
1449106227962,2,1,3,-1,5,9,2,-5,-4,-2,0
1449106227963,3,1,3,4,6,-6,-10,-4,-2,-1,-1
1449106227963,1,1,3,2,-1,3,0,-5,-4,-2,0
1449106227963,3,1,3,-1,-3,-7,6,11,1,1,-4
1449106227963,1,1,3,0,-2,1,-1,-1,0,-1,1
1449106227964,2,1,3,1,0,-14,-10,-6,-5,-3,2
1449106227964,2,1,3,-7,-4,-14,-2,-1,-1,-3,-12
1449106228011,3,1,3,-1,-3,-10,0,11,6,1,-4
1449106228011,0,1,3,3,2,7,-6,-3,4,3,6
1449106228011,3,1,3,3,2,32,4,1,2,3,9
1449106228011,0,1,3,-2,-4,-10,-4,-2,-2,-2,-5
1449106228012,2,1,3,-4,-5,-9,-7,1,2,1,-3
1449106228012,2,1,3,-2,-9,-9,-2,-11,-7,-4,0
1449106228013,3,1,3,-2,-1,0,1,3,1,0,14
1449106228013,3,1,3,-3,-1,-6,-5,0,-4,-3,-13
1449106228059,0,1,3,0,-4,3,-1,-4,-3,-1,-2
1449106228059,0,1,3,-2,2,-4,-1,-2,-1,-1,-1
1449106228060,1,1,3,-12,-8,-11,-8,-6,-2,-1,-9
1449106228060,1,1,3,6,0,-1,0,-1,0,0,5
1449106228061,3,1,3,-6,-24,-27,-4,3,-1,-2,-3
1449106228061,3,1,3,1,-3,-7,-12,-9,-2,-2,2
1449106228062,0,1,3,-1,2,12,7,2,1,0,-2
1449106228062,0,1,3,2,11,12,-2,0,0,1,2
1449106228108,1,1,3,3,5,-27,-5,-4,-2,-2,-3
1449106228108,1,1,3,-2,3,18,6,3,3,0,1
1449106228109,2,1,3,-2,-11,11,3,-1,1,-2,1
1449106228109,3,1,3,2,5,15,6,2,2,0,0
1449106228109,2,1,3,-4,-4,15,0,-2,-2,-3,-5
1449106228109,3,1,3,-1,-3,-14,-1,2,1,0,2
1449106228111,0,1,3,-1,-2,11,6,-6,-7,-3,-3
1449106228111,0,1,3,1,4,-16,-2,7,3,0,-2
1449106228157,1,1,3,-3,-19,-1,3,3,-1,-1,-2
1449106228157,1,1,3,-3,1,-2,-10,-9,-2,0,-1
1449106228158,2,1,3,1,5,0,-6,2,3,2,-1
1449106228158,0,1,3,0,-4,-15,-3,5,5,0,4
1449106228158,2,1,3,-3,-1,-7,-2,-1,1,1,-1
1449106228158,0,1,3,-3,-3,6,2,-3,-2,-2,-2
1449106228159,1,1,3,3,6,1,3,-5,0,-1,3
1449106228159,1,1,3,-1,5,-1,-3,-2,-1,-1,-3
1449106228206,2,1,3,-1,4,-14,-13,0,-1,0,-2
1449106228206,3,1,3,1,-1,-3,3,2,-2,-1,0
1449106228206,2,1,3,1,-6,-4,-4,-3,-5,-1,-3
1449106228206,3,1,3,-3,-4,12,5,-2,-3,-2,-5
1449106228207,1,1,3,-7,-5,9,-4,-2,-1,-3,-7
1449106228207,1,1,3,0,0,-3,-10,-3,-1,0,9
1449106228208,2,1,3,-3,-7,-2,-5,-7,-2,-4,1
1449106228208,2,1,3,0,-7,-6,1,-1,-3,-1,0
1449106228254,3,1,3,1,6,-3,-1,-1,0,-2,-5
1449106228254,3,1,3,-1,3,-7,-3,1,-1,-2,-3
1449106228255,0,1,3,2,39,4,-4,-1,4,-3,-3
1449106228255,0,1,3,-3,-29,5,8,2,-2,2,-2
1449106228256,2,1,3,-5,-1,-8,-10,0,3,0,-1
1449106228256,2,1,3,-3,3,-11,-10,-4,-2,-3,-3
1449106228257,3,1,3,1,0,2,4,5,3,0,1
1449106228257,3,1,3,0,2,-9,-3,1,-1,-2,-2
1449106228303,0,1,3,1,-1,-3,11,4,-2,-1,1
1449106228303,0,1,3,0,-12,9,0,0,-1,-1,-2
1449106228304,1,1,3,-4,-9,-10,-5,-4,-2,0,-1
1449106228304,1,1,3,-1,6,11,3,-3,-3,-2,-4
1449106228305,3,1,3,-6,-8,9,1,-3,-2,-2,-6
1449106228305,3,1,3,1,4,-4,1,1,0,0,1
1449106228306,0,1,3,-1,0,4,11,3,-1,-1,0
1449106228306,0,1,3,0,-6,-7,-14,0,6,3,2
1449106228353,1,1,3,0,7,1,-6,-4,-1,-1,1
1449106228353,1,1,3,-3,-1,-12,1,-3,-5,-1,-2
1449106228354,2,1,3,0,-2,4,2,-4,1,-1,-4
1449106228354,2,1,3,-2,-8,-3,-1,-2,-7,-4,-1
1449106228355,0,1,3,-4,-8,-19,-3,3,-1,-1,0
1449106228355,0,1,3,1,3,10,6,1,-1,-2,1
1449106228356,1,1,3,-1,-7,0,7,7,3,2,0
1449106228356,1,1,3,1,1,6,-11,-12,-6,-6,-1
1449106228401,2,1,3,4,-3,-7,4,2,2,0,2
1449106228401,3,1,3,1,11,-5,-1,-2,0,0,1
1449106228401,3,1,3,3,2,0,-1,6,3,1,1
1449106228401,2,1,3,-5,-8,9,3,-2,-4,-2,-2
1449106228402,1,1,3,-1,3,-1,1,5,-1,-1,-4
1449106228402,1,1,3,6,5,1,-6,-6,-3,-4,1
1449106228403,2,1,3,-2,-8,3,5,-2,-4,0,1
1449106228403,2,1,3,-1,3,-6,-5,0,5,2,2
1449106228449,3,1,3,4,2,5,-3,-7,-7,-3,1
1449106228449,3,1,3,-1,0,-7,-1,-3,-3,-3,-1
1449106228451,0,1,3,2,0,13,8,9,8,3,-3
1449106228451,0,1,3,5,-4,-2,-5,-6,-4,0,0
1449106228453,1,1,3,-13,2,23,-2,-7,-4,-5,-9
1449106228453,1,1,3,3,-10,-16,5,8,3,1,2
1449106228454,2,1,3,0,3,6,7,3,3,1,2
1449106228454,2,1,3,3,4,-1,-4,-3,-1,0,10
1449106228498,3,1,3,-3,-8,-16,-3,1,2,-1,-5
1449106228498,3,1,3,-1,-10,4,6,-1,1,1,0
1449106228499,0,1,3,-3,7,2,-3,-2,-2,1,0
1449106228499,0,1,3,4,8,1,-3,-2,-6,-1,6
1449106228500,2,1,3,20,-6,-6,-1,3,0,-1,4
1449106228500,2,1,3,-5,0,-4,-1,-3,-3,-3,-6
1449106228501,3,1,3,-33,-24,-7,-8,-8,-4,-3,-12
1449106228501,3,1,3,7,11,10,2,-2,1,-1,3
1449106228547,0,1,3,9,9,4,-2,-1,0,4,11
1449106228547,0,1,3,-2,0,-6,0,5,2,1,-8
1449106228548,1,1,3,9,11,6,-1,0,2,-2,1
1449106228548,1,1,3,-6,-12,0,6,1,-3,1,4
